TYPE	data	arabish	class	CODA	token	pos	lemma	governorate	age	gender
blog	20091231	Partager	foreign	Partager	foreign	foreign	foreign	Tunis	25-35	M
blog	20091231	sur	foreign	sur	foreign	foreign	foreign	Tunis	25-35	M
blog	20091231	Pinterest	foreign	Pinterest	foreign	foreign	foreign	Tunis	25-35	M
blog	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	Tunis	25-35	M
blog	20140519	5allit	arabizi	خلّيت	خلّيت	PV-PVSUFF_SUBJ:1S	خلّى	Tunis	25-35	F
blog	20140519	9albi	arabizi	قلبي	قلب+ي	NOUN+POSS_PRON_1S	قلب	Tunis	25-35	F
blog	20140519	fi	arabizi	في	في	PREP	في	Tunis	25-35	F
blog	20140519	Djerba	arabizi	جربة	جربة	NOUN_PROP	جربة	Tunis	25-35	F
blog	20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	9omt	arabizi	قمت	قمت	PV-PVSUFF_SUBJ:1S	قام	Tunis	25-35	F
blog	20140519	sbe7	arabizi	صباح	صباح	NOUN	صباح	Tunis	25-35	F
blog	20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	7awelt	arabizi	حوّلت	حوّلت	PV-PVSUFF_SUBJ:1S	حوّل	Tunis	25-35	F
blog	20140519	enlem	arabizi	نلم	نلم	IV1S-IV	لمّ	Tunis	25-35	F
blog	20140519	johdi	arabizi	جهدي	جهد+ي	NOUN+POSS_PRON_1S	جهد	Tunis	25-35	F
blog	20140519	lkol	arabizi	الكلّ	ال+كلّ	DET+NOUN_QUANT	كلّ	Tunis	25-35	F
blog	20140519	bch	arabizi	باش	باش	FUT_PART	باش	Tunis	25-35	F
blog	20140519	nkammel	arabizi	نكمّل	نكمّل	IV1S-IV	كمّل	Tunis	25-35	F
blog	20140519	tri9i	arabizi	طريقي	طريق+ي	NOUN+POSS_PRON_1S	طريق	Tunis	25-35	F
blog	20140519	!	arabizi	!	!	PUNC	PUNC	Tunis	25-35	F
blog	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	Tunis	25-35	F
blog	20140519	5arja	arabizi	خارجة	خارجة	ADJ-NSUFF_FEM_SG	خارجة	Tunis	25-35	F
blog	20140519	dima	arabizi	ديما	ديما	ADV	ديما	Tunis	25-35	F
blog	20140519	5ayba	arabizi	خايبة	خايبة	ADJ-NSUFF_FEM_SG	خايب	Tunis	25-35	F
blog	20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	s3iba	arabizi	صعيبة	صعيبة	ADJ-NSUFF_FEM_SG	صعيب	Tunis	25-35	F
blog	20140519	ama	arabizi	اما	اما	CONJ	اما	Tunis	25-35	F
blog	20140519	l’espoir	foreign	l’espoir	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	mta3	arabizi	متاع	متاع	PREP	متاع	Tunis	25-35	F
blog	20140519	haja	arabizi	حاجة	حاجة	NOUN-NSUFF_FEM_SG	حاجة	Tunis	25-35	F
blog	20140519	jdida	arabizi	جديدة	جديدة	ADJ-NSUFF_FEM_SG	جديد	Tunis	25-35	F
blog	20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	hlowa	arabizi	حلوة	حلوة	ADJ-NSUFF_FEM_SG	حلو	Tunis	25-35	F
blog	20140519	howa	arabizi	هو	هو	PRON_3MS	هو	Tunis	25-35	F
blog	20140519	li	arabizi	اللي	اللي	REL_PRON	اللي	Tunis	25-35	F
blog	20140519	y5allik	arabizi	يخلّيك	يخلّى+ك	IV3MS-IV+IVSUFF_DO:2S	خلّى	Tunis	25-35	F
blog	20140519	tkammel	arabizi	تكمّل	تكمّل	IV2S-IV	كمّل	Tunis	25-35	F
blog	20140519	raghm	arabizi	رغم	رغم	PREP	رغم	Tunis	25-35	F
blog	20140519	lemrara	arabizi	المرارة	ال+مرارة	DET+NOUN-NSUFF_FEM_SG	مرارة	Tunis	25-35	F
blog	20140519	esghira	arabizi	الصغيرة	ال+صغيرة	DET+ADJ-NSUFF_FEM_SG	صغير	Tunis	25-35	F
blog	20140519	li	arabizi	اللي	اللي	REL_PRON	اللي	Tunis	25-35	F
blog	20140519	t7essHa	arabizi	تحسّها	تحسّ+ها	IV2S-IV+IVSUFF_DO:3FS	حسّ	Tunis	25-35	F
blog	20140519	Nsayyef	arabizi	نسيّف	نسيّف	IV1S-IV	سيّف	Tunis	25-35	F
blog	20140519	se3a	arabizi	ساعة	ساعة	NOUN-NSUFF_FEM_SG	ساعة	Tunis	25-35	F
blog	20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	konna	arabizi	كنّا	كنّا	PV-PVSUFF_SUBJ:1P	كان	Tunis	25-35	F
blog	20140519	hadhrin	arabizi	حاضرين	حاضرين	ADJ-NSUFF_MASC_PL	حاضر	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	Tunis	25-35	F
blog	20140519	tic	foreign	tic	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	tac	foreign	tac	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	lammina	arabizi	لمّينا	لمّينا	PV-PVSUFF_SUBJ:1P	لمّ	Tunis	25-35	F
blog	20140519	dbachna	arabizi	دبشنا	دبش+نا	NOUN+POSS_PRON_1P	دبش	Tunis	25-35	F
blog	20140519	ena	arabizi	انا	انا	PRON_1S	هو	Tunis	25-35	F
blog	20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	Soumaya	arabizi	سمية	سمية	NOUN_PROP	سمية	Tunis	25-35	F
blog	20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	chaddina	arabizi	شدّينا	شدّينا	PV-PVSUFF_SUBJ:1P	شدّ	Tunis	25-35	F
blog	20140519	tri9	arabizi	طريق	طريق	NOUN	طريق	Tunis	25-35	F
blog	20140519	awwel	arabizi	اوّل	اوّل	ADJ_NUM	اول	Tunis	25-35	F
blog	20140519	rond	foreign	rond	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	point	foreign	point	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	yhez	arabizi	يهزّ	يهزّ	IV3MS-IV	هزّ	Tunis	25-35	F
blog	20140519	lel	arabizi	لال	ل+ال	PREP+DET	ل	Tunis	25-35	F
blog	20140519	bac	arabizi	باك	باك	NOUN	اك	Tunis	25-35	F
blog	20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F
blog	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	Tunis	25-35	F
blog	20140519	Wselna	arabizi	وصلنا	وصلنا	PV-PVSUFF_SUBJ:1P	وصل	Tunis	25-35	F
blog	20140519	ghadi	arabizi	غادي	غادي	ADV	غادي	Tunis	25-35	F
blog	20140519	m3a	arabizi	مع	مع	PREP	مع	Tunis	25-35	F
blog	20140519	m5abbi1828	arabizi	مخبّي1828	مخبّي1828	NOUN_PROP	مخبّي1828	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	rajel	arabizi	راجل	راجل	NOUN	راجل	Tunis	25-35	F
blog	20140519	défi	arabizi	دافي	دافي	ADJ	دافي	Tunis	25-35	F
blog	20140519	manajemnech	arabizi	ما نجّمناش	ما+نجّمنا+ش	NEG_PART+PV-PVSUFF_SUBJ:1P+NEG_PART	نجّم	Tunis	25-35	F
blog	20140519	nahkiw	arabizi	نحكيوا	نحكيوا	IV1P-IV-IVSUFF_SUBJ:P	حكى	Tunis	25-35	F
blog	20140519	barcha	arabizi	برشا	برشا	ADV	برشا	Tunis	25-35	F
blog	20140519	khater	arabizi	خاطر	خاطر	SUB_CONJ	خاطر	Tunis	25-35	F
blog	20140519	distance	foreign	distance	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	7km	arabizi	7 كم	7+كم	NOUN_NUM+ABBREV	كيلومتر	Tunis	25-35	F
blog	20140519	a	foreign	a	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	peu	foreign	peu	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	près	foreign	près	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	kahaw	arabizi	كاهاو	كاهاو	ADV	كاهاو	Tunis	25-35	F
blog	20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F
blog	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	Tunis	25-35	F
blog	20140519	Naggazna	arabizi	نڨّزنا	نڨّزنا	PV-PVSUFF_SUBJ:1P	نڨّز	Tunis	25-35	F
blog	20140519	fel	arabizi	فال	في+ال	PREP+DET	في	Tunis	25-35	F
blog	20140519	bac	arabizi	باك	باك	NOUN	اك	Tunis	25-35	F
blog	20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	malkinech	arabizi	ما لقيناش	ما+لقينا+ش	NEG_PART+PV-PVSUFF_SUBJ:1P+NEG_PART	لقى	Tunis	25-35	F
blog	20140519	hatta	arabizi	حتّى	حتّى	ADV	حتّى	Tunis	25-35	F
blog	20140519	l	arabizi	ال	ال	DET	ال	Tunis	25-35	F
blog	20140519	wa9t	arabizi	وقت	وقت	NOUN	وقت	Tunis	25-35	F
blog	20140519	bch	arabizi	باش	باش	FUT_PART	باش	Tunis	25-35	F
blog	20140519	nahkiw	arabizi	نحكيوا	نحكيوا	IV1P-IV-IVSUFF_SUBJ:P	حكى	Tunis	25-35	F
blog	20140519	ala	arabizi	على	على	PREP	على	Tunis	25-35	F
blog	20140519	Djerba	arabizi	جربة	جربة	NOUN_PROP	جربة	Tunis	25-35	F
blog	20140519	welli	arabizi	واللي	و+اللي	CONJ+REL_PRON	اللي	Tunis	25-35	F
blog	20140519	sar	arabizi	سار	سار	PV-PVSUFF_SUBJ:3MS	سار	Tunis	25-35	F
blog	20140519	l9ina	arabizi	لقينا	لقينا	PV-PVSUFF_SUBJ:1P	لقى	Tunis	25-35	F
blog	20140519	rwehna	arabizi	رواحنا	رواح+نا	NOUN+POSS_PRON_1P	روح	Tunis	25-35	F
blog	20140519	déjà	foreign	déjà	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	wselna	arabizi	وصلنا	وصلنا	PV-PVSUFF_SUBJ:1P	وصل	Tunis	25-35	F
blog	20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F
blog	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	Tunis	25-35	F
blog	20140519	7atta	arabizi	حتّى	حتّى	ADV	حتّى	Tunis	25-35	F
blog	20140519	karhba	arabizi	كرهبة	كرهبة	NOUN-NSUFF_FEM_SG	كرهبة	Tunis	25-35	F
blog	20140519	melli	arabizi	ماللي	م+اللي	PREP+REL_PRON	اللي	Tunis	25-35	F
blog	20140519	kenou	arabizi	كانوا	كانوا	PV-PVSUFF_SUBJ:3P	كان	Tunis	25-35	F
blog	20140519	fel	arabizi	فال	في+ال	PREP+DET	في	Tunis	25-35	F
blog	20140519	bac	arabizi	باك	باك	NOUN	اك	Tunis	25-35	F
blog	20140519	ma7abbet	arabizi	ما حبات	ما+حبات	NEG_PART+PV-PVSUFF_SUBJ:3FS	حبّ	Tunis	25-35	F
blog	20140519	te9fenna	arabizi	تاقفنا	تاقف+نا	IV3FS-IV+IVSUFF_DO:1P	واقف	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	lkol	arabizi	الكلّ	ال+كلّ	DET+NOUN_QUANT	كلّ	Tunis	25-35	F
blog	20140519	ghazrounna	arabizi	غزرونا	غزروا+نا	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:1P	غزر	Tunis	25-35	F
blog	20140519	keyenna	arabizi	كيّننا	كيّن+نا	PSEUDO_VERB+PRON_1P	كيّن	Tunis	25-35	F
blog	20140519	mhabla	arabizi	مهابلة	مهابلة	ADJ-NSUFF_FEM_SG	مهبول	Tunis	25-35	F
blog	20140519	donc	foreign	donc	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	mchina	arabizi	مشينا	مشينا	PV-PVSUFF_SUBJ:1P	مشى	Tunis	25-35	F
blog	20140519	nagazna	arabizi	نڨّزنا	نڨّزنا	PV-PVSUFF_SUBJ:1P	نڨّز	Tunis	25-35	F
blog	20140519	fi	arabizi	في	في	PREP	في	Tunis	25-35	F
blog	20140519	awel	arabizi	اوّل	اوّل	ADJ_NUM	اول	Tunis	25-35	F
blog	20140519	louage	arabizi	لواج	لواج	NOUN	لواج	Tunis	25-35	F
blog	20140519	direction	foreign	direction	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	Médenine	arabizi	مدنين‎	مدنين‎	NOUN_PROP	مدنين‎	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	win	arabizi	وين	وين	REL_PRON	وين	Tunis	25-35	F
blog	20140519	amalna	arabizi	عملنا	عملنا	PV-PVSUFF_SUBJ:1P	عمل	Tunis	25-35	F
blog	20140519	pause	foreign	pause	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	pour	foreign	pour	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	hydrater	foreign	hydrater	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	nos	foreign	nos	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	corps	foreign	corps	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	chwayya	arabizi	شويّة	شويّة	ADV	شويّة	Tunis	25-35	F
blog	20140519	fel	arabizi	فال	في+ال	PREP+DET	في	Tunis	25-35	F
blog	20140519	9ayla	arabizi	قايلة	قايلة	NOUN-NSUFF_FEM_SG	قايلة	Tunis	25-35	F
blog	20140519	l	arabizi	ل	ل	PREP	ل	Tunis	25-35	F
blog	20140519	7anneneya	arabizi	حنّانية	حنّانية	NOUN_PROP	حنّانية	Tunis	25-35	F
blog	20140519	fi	arabizi	في	في	PREP	في	Tunis	25-35	F
blog	20140519	musée	foreign	musée	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	Médenine	arabizi	مدنين‎	مدنين‎	NOUN_PROP	مدنين‎	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	Tunis	25-35	F
blog	20140519	rkechna	arabizi	ركشنا	ركشنا	PV-PVSUFF_SUBJ:1P	ركش	Tunis	25-35	F
blog	20140519	bahtha	arabizi	بحذا	بحذا	PREP	بحذا	Tunis	25-35	F
blog	20140519	m5abbi1419	arabizi	مخبّي1419	مخبّي1419	NOUN_PROP	مخبّي1419	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	3andou	arabizi	عنده	عند+ه	PREP+PRON_3MS	عند	Tunis	25-35	F
blog	20140519	hanout	arabizi	حانوت	حانوت	NOUN	حانوت	Tunis	25-35	F
blog	20140519	fel	arabizi	فال	في+ال	PREP+DET	في	Tunis	25-35	F
blog	20140519	mathef	arabizi	متحف	متحف	NOUN	متحف	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	madli	arabizi	مدلي	مدلي	NOUN	مدلي	Tunis	25-35	F
blog	20140519	elli	arabizi	اللي	اللي	REL_PRON	اللي	Tunis	25-35	F
blog	20140519	ysamiwha	arabizi	يسمّيوها	يسمّيوا+ها	IV3P-IV-IVSUFF_SUBJ:P+PVSUFF_DO:3FS	سمّى	Tunis	25-35	F
blog	20140519	«	arabizi	»	»	PUNC	PUNC	Tunis	25-35	F
blog	20140519	robe	foreign	robe	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	magique	foreign	magique	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	»	arabizi	«	«	PUNC	PUNC	Tunis	25-35	F
blog	20140519	9esstHa	arabizi	قصّتها	قصّة+ها	NOUN-NSUFF_FEM_SG+PRON_3FS	قصّة	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	j’ai	foreign	j’ai	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	mené	foreign	mené	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	ma	foreign	ma	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	propore	foreign	propore	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	enquête	foreign	enquête	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	errasmi	arabizi	الرسمي	ال+رسمي	DET+NOUN	رسمي	Tunis	25-35	F
blog	20140519	esmha	arabizi	اسمها	اسم+ها	NOUN+PRON_3FS	اسم	Tunis	25-35	F
blog	20140519	serwel	arabizi	سروال	سروال	NOUN	سروال	Tunis	25-35	F
blog	20140519	algérien	foreign	algérien	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	!	arabizi	!	!	PUNC	PUNC	Tunis	25-35	F
blog	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	Tunis	25-35	F
blog	20140519	ama	arabizi	اما	اما	CONJ	اما	Tunis	25-35	F
blog	20140519	micelech	arabizi	ما يسالش	ما+يسال+ش	NEG_PART+IV3MS-IV+NEG_PART	سال	Tunis	25-35	F
blog	20140519	nkhalliwHa	arabizi	نخلّيوها	نخلّيوا+ها	IV1P-IV-IVSUFF_SUBJ:P+IVSUFF_DO:3FS	خلّى	Tunis	25-35	F
blog	20140519	robe	foreign	robe	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	magique	foreign	magique	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	fi	arabizi	في	في	PREP	في	Tunis	25-35	F
blog	20140519	tounes	arabizi	تونس	تونس	NOUN_PROP	تونس	Tunis	25-35	F
blog	20140519	pour	foreign	pour	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	encore	foreign	encore	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	plus	foreign	plus	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	de	foreign	de	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	magie	foreign	magie	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	:)))	emotag	:)))	emotag	emotag	emotag	Tunis	25-35	F
blog	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	Tunis	25-35	F
blog	20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	rja3na	arabizi	رجعنا	رجعنا	PV-PVSUFF_SUBJ:1P	رجع	Tunis	25-35	F
blog	20140519	lé	arabizi	ل	ل	PREP	ل	Tunis	25-35	F
blog	20140519	rasmi	arabizi	رسمي	رسم+ي	NOUN+POSS_PRON_1S	رسم	Tunis	25-35	F
blog	20140519	5rajna	arabizi	خرجنا	خرجنا	PV-PVSUFF_SUBJ:1P	خرج	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	93adna	arabizi	قعدنا	قعدنا	PV-PVSUFF_SUBJ:1P	قعد	Tunis	25-35	F
blog	20140519	nemchiw	arabizi	نمشيوا	نمشيوا	IV1P-IV-IVSUFF_SUBJ:1P	مشى	Tunis	25-35	F
blog	20140519	ala	arabizi	على	على	PREP	على	Tunis	25-35	F
blog	20140519	sa9ina	arabizi	ساقينا	ساقي+نا	NOUN+POSS_PRON_1P	ساق	Tunis	25-35	F
blog	20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	sweba3na	arabizi	صوابعنا	صوابع+نا	NOUN+POSS_PRON_1P	صبع	Tunis	25-35	F
blog	20140519	mamdouna	arabizi	ممدودة	ممدودة	ADJ-NSUFF_FEM_SG	ممدود	Tunis	25-35	F
blog	20140519	ta5tafchi	arabizi	تخطفشي	تخطف+شي	IV3FS-IV+INTERROG_PART	خطف	Tunis	25-35	F
blog	20140519	haja	arabizi	حاجة	حاجة	NOUN-NSUFF_FEM_SG	حاجة	Tunis	25-35	F
blog	20140519	ama	arabizi	اما	اما	CONJ	اما	Tunis	25-35	F
blog	20140519	chay	arabizi	شي	شي	PRON_INDEF	شي	Tunis	25-35	F
blog	20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F
blog	20140519	7atta	arabizi	حتّى	حتّى	ADV	حتّى	Tunis	25-35	F
blog	20140519	famma	arabizi	فمّة	فمّة	PSEUDO_VERB	فمّة	Tunis	25-35	F
blog	20140519	Semi	foreign	Semi	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	remorque	foreign	remorque	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	w9fet	arabizi	وقفت	وقفت	NOUN	وقّف	Tunis	25-35	F
blog	20140519	nes5aylouha	arabizi	نسخايلوها	نسخايلوا+ها	IV1P-IV-IVSUFF_SUBJ:P+IVSUFF_DO:3FS	نسخايل	Tunis	25-35	F
blog	20140519	lina	arabizi	لنا	ل+نا	PREP+PRON_1S	ل	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	etheya	arabizi	هاذيا	هاذيا	DEM_PRON_3FS	هاذا	Tunis	25-35	F
blog	20140519	lounha	arabizi	لونها	لون+ها	NOUN+POSS_PRON_3FS	لون	Tunis	25-35	F
blog	20140519	orange	foreign	orange	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	chedouha	arabizi	شدّوها	شدّوا+ها	PV-PVSUFF_SUBJ:3P+PVSUFF_DO:3FS	شدّ	Tunis	25-35	F
blog	20140519	fi	arabizi	في	في	PREP	في	Tunis	25-35	F
blog	20140519	m5a5kom	arabizi	مخاخهم	مخاخ+هم	NOUN+POSS_PRON_3P	مخّ	Tunis	25-35	F
blog	20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F
blog	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	Tunis	25-35	F
blog	20140519	Kammalna	arabizi	كمّلنا	كمّلنا	PV-PVSUFF_SUBJ:1P	كمّل	Tunis	25-35	F
blog	20140519	mchina	arabizi	مشينا	مشينا	PV-PVSUFF_SUBJ:1P	مشى	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	mchina	arabizi	مشينا	مشينا	PV-PVSUFF_SUBJ:1P	مشى	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	mchina	arabizi	مشينا	مشينا	PV-PVSUFF_SUBJ:1P	مشى	Tunis	25-35	F
blog	20140519	7atta	arabizi	حتّى	حتّى	ADV	حتّى	Tunis	25-35	F
blog	20140519	we9fetenna	arabizi	وقفتنا	وقفت+نا	PV-PVSUFF_SUBJ:3MS+PVSUFF_DO:1P	وقفة	Tunis	25-35	F
blog	20140519	car	arabizi	كار	كار	NOUN	كار	Tunis	25-35	F
blog	20140519	sghira	arabizi	صغيرة	صغيرة	ADJ-NSUFF_FEM_SG	صغير	Tunis	25-35	F
blog	20140519	maktoub	arabizi	مكتوب	مكتوب	ADJ	مكتوب	Tunis	25-35	F
blog	20140519	aleha	arabizi	عليها	على+ها	PREP+PRON_3FS	على	Tunis	25-35	F
blog	20140519	«	arabizi	»	»	PUNC	PUNC	Tunis	25-35	F
blog	20140519	soujoun	arabizi	سجن	سجن	NOUN	سجن	Tunis	25-35	F
blog	20140519	wé	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	isle7	arabizi	اصلاح	اصلاح	NOUN	اصلاح	Tunis	25-35	F
blog	20140519	»	arabizi	«	«	PUNC	PUNC	Tunis	25-35	F
blog	20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F
blog	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	Tunis	25-35	F
blog	20140519	wé	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	isle7	arabizi	اصلاح	اصلاح	NOUN	اصلاح	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	donc	foreign	donc	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	bel	arabizi	بال	ب+ال	PREP+DET	ب	Tunis	25-35	F
blog	20140519	mante9	arabizi	منطق	منطق	NOUN	منطق	Tunis	25-35	F
blog	20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
blog	20140519	zed	arabizi	زاد	زاد	IV3MS-IV	زاد	Tunis	25-35	F
blog	20140519	9alenna	arabizi	قال لنا	قال+ل+نا	PV-PVSUFF_SUBJ:3MS+[PREP+PRON_1P]PVSUFF_IO:1P	قال	Tunis	25-35	F
blog	20140519	errajel	arabizi	الراجل	ال+راجل	DET+NOUN	راجل	Tunis	25-35	F
blog	20140519	elli	arabizi	اللي	اللي	REL_PRON	اللي	Tunis	25-35	F
blog	20140519	ysou9	arabizi	يسوق	يسوق	IV3MS-IV	ساق	Tunis	25-35	F
blog	20140519	li	arabizi	ل	ل	PREP	ل	Tunis	25-35	F
blog	20140519	howa	arabizi	هو	هو	PRON_3MS	هو	Tunis	25-35	F
blog	20140519	mechi	arabizi	ماشي	ماشي	ADJ	ماشي	Tunis	25-35	F
blog	20140519	lel	arabizi	لال	ل+ال	PREP+DET	ل	Tunis	25-35	F
blog	20140519	7abs	arabizi	حبس	حبس	NOUN	حبس	Tunis	25-35	F
blog	20140519	el	arabizi	ال	ال	DET	ال	Tunis	25-35	F
blog	20140519	mawjoud	arabizi	موجود	موجود	ADJ	موجود	Tunis	25-35	F
blog	20140519	fi	arabizi	في	في	PREP	في	Tunis	25-35	F
blog	20140519	Harboub	arabizi	حربوب	حربوب	NOUN_PROP	حربوب	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	esm	arabizi	اسم	اسم	PREP	اسم	Tunis	25-35	F
blog	20140519	blassa	arabizi	بلاصة	بلاصة	NOUN-NSUFF_FEM_SG	بلاصة	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	tnajjem	arabizi	تنجّم	تنجّم	IV2S-IV	نجّم	Tunis	25-35	F
blog	20140519	t9oul	arabizi	تقول	تقول	IV2S-IV	قال	Tunis	25-35	F
blog	20140519	fel	arabizi	فال	في+ال	PREP+DET	في	Tunis	25-35	F
blog	20140519	5lé	arabizi	خلا	خلا	NOUN	خلا	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	ama	arabizi	اما	اما	CONJ	اما	Tunis	25-35	F
blog	20140519	dima	arabizi	ديما	ديما	ADV	ديما	Tunis	25-35	F
blog	20140519	5ir	arabizi	خير	خير	ADJ	خير	Tunis	25-35	F
blog	20140519	men	arabizi	من	من	PREP	من	Tunis	25-35	F
blog	20140519	blech	arabizi	بلاش	بلاش	PREP	بلاش	Tunis	25-35	F
blog	20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
blog	20140519	surtout	foreign	surtout	foreign	foreign	foreign	Tunis	25-35	F
blog	20140519	ta7t	arabizi	تحت	تحت	PREP	تحت	Tunis	25-35	F
blog	20140519	37	arabizi	37	37	NOUN_NUM	NOUN_NUM	Tunis	25-35	F
blog	20140519	s5ana	arabizi	سخانة	سخانة	NOUN-NSUFF_FEM_SG	سخانة	Tunis	25-35	F
